2000,1,2,10,15,0,2.427083,-8.06,61.61,69.04,1.88,51.94,0.367,-0.779,0,-10.37,0.131,0.975,-0.56,NaN,NaN,NaN,695,69.28,237.9,352.7,51.24,260.7,290.1,-7.33,-7.46,65.29,62.36,NaN,NaN,NaN,NaN,NaN
2000,1,2,10,45,0,2.447917,-7.33,56.86,69.03,1.83,308.45,0.585,-0.185,0,-10.82,0.16,0.999,-0.56,NaN,NaN,NaN,805.8,74.74,276.4,413.1,55.32,252.6,297.1,-6.55,-6.59,59.83,57.14,NaN,NaN,NaN,NaN,NaN
2000,1,2,11,15,0,2.46875,-7.39,57.97,69.01,2.12,249.36,0.699,-0.084,0,-10.62,0.157,0.997,-0.57,NaN,NaN,NaN,616.5,52.33,206.7,309.9,40.08,255.8,292.2,-6.67,-6.83,59.83,57.22,NaN,NaN,NaN,NaN,NaN
2000,1,2,11,45,0,2.489583,-7.52,56.55,68.96,3.11,252.92,0.746,-0.077,0,-11.04,0.163,0.995,-0.57,NaN,NaN,NaN,595.2,47.8,198.7,302.7,38.58,249.9,289.5,-6.53,-6.79,58.7,55.68,NaN,NaN,NaN,NaN,NaN
2000,1,2,12,15,0,2.510417,-7.7,58.73,68.93,2.21,277.35,0.399,-0.296,0,-10.69,0.158,0.994,-0.57,NaN,NaN,NaN,542.9,41.77,185.2,273.1,34.08,256.6,287.7,-6.72,-6.95,58.25,56.47,NaN,NaN,NaN,NaN,NaN
2000,1,2,12,45,0,2.53125,-7.86,59.87,68.9,2.19,252.85,0.17,-4.75,0,-10.58,0.153,0.994,-0.57,NaN,NaN,NaN,598.3,44.5,198.5,302.6,37.8,247.2,288.3,-6.9,-7.25,58.26,56.81,NaN,NaN,NaN,NaN,NaN
2000,1,2,13,15,0,2.552083,-7.13,53.01,68.87,3.42,274.28,0.652,-0.124,0,-11.55,0.187,0.995,-0.58,NaN,NaN,NaN,816.1,55.43,267,428,56.34,222.6,289.7,-6.24,-6.3,54.66,50.97,NaN,NaN,NaN,NaN,NaN
2000,1,2,13,45,0,2.572917,-7.34,54.92,68.85,3.4,269.13,0.708,-0.087,0,-11.26,0.18,0.984,-0.58,NaN,NaN,NaN,552.3,38.51,164.5,285.9,36.66,227.4,287.7,-6.54,-6.63,54.51,51.61,NaN,NaN,NaN,NaN,NaN
2000,1,2,14,15,0,2.59375,-7.88,64.91,68.85,2.01,252.97,0.292,-0.664,0,-9.57,0.144,0.977,-0.58,NaN,NaN,NaN,431.5,31.72,126.5,219.4,28.2,239.8,285.8,-6.87,-7.18,60.15,59.65,NaN,NaN,NaN,NaN,NaN
2000,1,2,14,45,0,2.614583,-8.09,66.19,68.84,1.98,300.01,0.385,-0.425,0,-9.49,0.133,0.968,-0.58,NaN,NaN,NaN,425.1,31.61,116.7,222.6,31.44,231.4,284.9,-7.38,-7.53,63.05,61.64,NaN,NaN,NaN,NaN,NaN
2000,1,2,15,15,0,2.635417,-8.49,73.33,68.84,2.24,134.77,0.33,-0.313,0,-8.49,0.103,0.951,-0.58,NaN,NaN,NaN,273.2,19.46,57.6,141.5,20.28,232.2,282.2,-7.83,-8.13,68.89,68.8,NaN,NaN,NaN,NaN,NaN
2000,1,2,15,45,0,2.65625,-8.57,70.21,68.85,2.33,179.25,0.375,-0.056,0,-9.11,0.103,0.911,-0.58,NaN,NaN,NaN,118.3,7.84,-2.3,57.3,7.86,231.1,277.6,-8.15,-8.45,69.28,68.04,NaN,NaN,NaN,NaN,NaN
2000,1,2,16,15,0,2.677083,-8.43,63.34,68.85,1.47,223.64,0.318,0.064,0,-10.31,0.117,0.848,-0.58,NaN,NaN,NaN,49,3.04,-42.4,20.6,3.78,219.4,276.1,-8.37,-8.62,66.53,63.45,NaN,NaN,NaN,NaN,NaN
2000,1,2,16,45,0,2.697917,-8.92,62.5,68.85,0.82,211.35,0.149,0.923,0,-10.85,0.104,0.676,-0.58,NaN,NaN,NaN,12.5,0.635,-76,1.6,2.46,198.6,272.1,-9.39,-9.52,67.39,64.87,NaN,NaN,NaN,NaN,NaN
2000,1,2,17,15,0,2.71875,-9.67,80.25,68.86,0.78,359.72,0.122,0.453,0,-8.25,0.063,0.839,-0.58,NaN,NaN,NaN,0.3,0,-81.8,-3.1,2.4,193.1,267.7,-10.92,-10.94,71.43,76.15,NaN,NaN,NaN,NaN,NaN
2000,1,2,17,45,0,2.739583,-10.23,87.9,68.88,1.58,312.33,0.09,3.13,0,-7.52,0.054,0.96,-0.58,NaN,NaN,NaN,0,0,-55.7,-1.5,1.8,215.4,266.6,-11.68,-11.95,73.85,77.9,NaN,NaN,NaN,NaN,NaN
2000,1,2,18,15,0,2.760417,-10.26,84.64,68.87,1.57,301.75,0.097,3.21,0,-8.03,0.048,0.953,-0.58,NaN,NaN,NaN,0,0,-63.1,-2.3,1.92,208.6,266.3,-12.19,-12.44,75.33,79.68,NaN,NaN,NaN,NaN,NaN
2000,1,2,18,45,0,2.78125,-10.22,78.65,68.87,1.32,317.41,0.037,36.55,0,-8.94,0.045,0.934,-0.58,NaN,NaN,NaN,0,0,-74.8,-2.9,2.64,197.5,264.9,-12.84,-13.15,76.23,79.63,NaN,NaN,NaN,NaN,NaN
2000,1,2,19,15,0,2.802083,-10.47,76.59,68.89,1.33,310.33,0.11,2.04,0,-9.46,0.039,0.912,-0.58,NaN,NaN,NaN,0,0,-67.9,-2.5,3,202.5,262.9,-13.65,-13.93,77.16,81.35,NaN,NaN,NaN,NaN,NaN
2000,1,2,19,45,0,2.822917,-10.3,76.17,68.89,1.96,285.53,0.159,0.704,0,-9.4,0.039,0.789,-0.58,NaN,NaN,NaN,0,0,-35.9,-0.8,2.7,234.2,264.9,-13.58,-13.7,77.44,81.85,NaN,NaN,NaN,NaN,NaN
2000,1,2,20,15,0,2.84375,-10.45,80.87,68.89,2.53,265.74,0.228,0.232,0,-8.76,0.045,0.769,-0.59,NaN,NaN,NaN,0,0,-14.2,-1.2,0.54,256.3,268.3,-12.04,-11.61,79.99,82.2,NaN,NaN,NaN,NaN,NaN
2000,1,2,20,45,0,2.864583,-10.66,82.14,68.88,3.69,286.09,0.383,0.041,0,-8.72,0.048,0.748,-0.59,NaN,NaN,NaN,0,0,-10.3,-1,0.12,259.2,268.3,-11.05,-11,81.61,81.77,NaN,NaN,NaN,NaN,NaN
2000,1,2,21,15,0,2.885417,-10.93,87.7,68.88,1.18,3.43,0.327,0.023,0,-8.09,0.042,0.875,-0.59,NaN,NaN,NaN,0,0,-19.3,-1.2,0.42,249.1,266.6,-11.13,-11.33,82.42,83.78,NaN,NaN,NaN,NaN,NaN
2000,1,2,21,45,0,2.90625,-11.42,87.23,68.86,1.61,298.47,0.275,0.096,0,-8.53,0.039,0.903,-0.6,NaN,NaN,NaN,0,-0.002,-19.8,-2,0.84,247.5,263.8,-11.84,-12.08,82.75,83.77,NaN,NaN,NaN,NaN,NaN
2000,1,2,22,15,0,2.927083,-12.46,69.36,68.86,4.88,272.58,0.73,0.026,0,-12.21,0.064,0.608,-0.6,NaN,NaN,NaN,0,-0.07,-54.6,-2.2,0.96,209.1,259.9,-12.71,-12.85,75.71,71.97,NaN,NaN,NaN,NaN,NaN
2000,1,2,22,45,0,2.947917,-12.77,64.27,68.86,5.44,272.24,0.666,0.038,0,-13.38,0.073,0,-0.6,NaN,NaN,NaN,0,-0.384,-62.4,-1.5,1.08,199.4,258.5,-13.29,-13.24,71.84,66.74,NaN,NaN,NaN,NaN,NaN
2000,1,2,23,15,0,2.96875,-12.83,59.13,68.86,6.05,279.77,0.743,0.035,0,-14.44,0.084,0,-0.61,NaN,NaN,NaN,0,-0.502,-66.4,-1.8,0.84,195.4,258.6,-13.37,-13.28,67.59,61.72,NaN,NaN,NaN,NaN,NaN
2000,1,2,23,45,0,2.989583,-13.53,59.15,68.86,7.04,286.67,1.05,0.01,0,-14.94,0.084,0,-0.61,NaN,NaN,NaN,0,-0.486,-59.4,-1.6,0.6,199.4,256.2,-13.74,-13.82,64.59,60.29,NaN,NaN,NaN,NaN,NaN
2000,1,3,0,15,0,3.010417,-13.83,59.12,68.86,6.64,291.2,0.97,0.014,0,-15.17,0.082,0,-0.62,NaN,NaN,NaN,0,-0.332,-51.2,-1.3,0.66,206.1,254.9,-14,-14.14,62.58,59.85,NaN,NaN,NaN,NaN,NaN
