Obs,PLOTID,SITE,PlotCODE_ID,QUADRANT,YOD,VisualFireSeverity,Fire_CODE,BarkBeetle,Beetle_CODE,Date,YEAR,MONTH,HHMMSS,EFFLUX,RHcmbr,Tsoil_C,Tair,LICOR
419,FEF11800,FEF,118,QE,0,UNBUR,0,NO,0,20130828,2013,8,35:25.0,4.560987464,83.69105915,11.66268234,22.60382843,365
420,FEF11800,FEF,118,QE,0,UNBUR,0,NO,0,20130828,2013,8,36:18.0,4.555521633,82.73558447,11.61066742,22.78479958,365
421,FEF11800,FEF,118,QN,0,UNBUR,0,NO,0,20130828,2013,8,38:51.0,5.519218584,86.59377908,12.49430466,23.78111839,2044
422,FEF11800,FEF,118,QN,0,UNBUR,0,NO,0,20130828,2013,8,39:39.0,5.316018427,85.86961871,12.45844269,23.87900162,2044
423,FEF11800,FEF,118,QN,0,UNBUR,0,NO,0,20130828,2013,8,41:08.0,5.494019782,84.27284065,12.34596634,24.04689789,2044
424,FEF11800,FEF,118,QS,0,UNBUR,0,NO,0,20130828,2013,8,38:36.0,8.9372704,86.87286673,12.19249191,23.41164017,365
425,FEF11800,FEF,118,QS,0,UNBUR,0,NO,0,20130828,2013,8,39:24.0,8.773992294,87.05287999,12.32432938,23.6836834,365
426,FEF11800,FEF,118,QS,0,UNBUR,0,NO,0,20130828,2013,8,40:12.0,9.113439151,86.54029497,12.19249191,24.00486565,365
427,FEF11800,FEF,118,QW,0,UNBUR,0,NO,0,20130828,2013,8,34:00.0,5.15830579,90.32703189,11.98851852,22.83838081,2044
428,FEF11800,FEF,118,QW,0,UNBUR,0,NO,0,20130828,2013,8,34:52.0,5.183431994,92.42926865,11.93449173,22.98624802,2044
429,FEF11800,FEF,118,QW,0,UNBUR,0,NO,0,20130828,2013,8,35:48.0,5.277533323,92.50945281,11.94358063,23.16472435,2044
430,LSP01710,LSP,17,NE,2009,UNBUR,0,YES,1,20130812,2013,8,36:53.0,2.061048269,31.43801498,14.11446857,30.89355659,FLUFFY
431,LSP01710,LSP,17,NE,2009,UNBUR,0,YES,1,20130812,2013,8,38:21.0,2.001793385,32.24169159,14.11446857,30.48070526,FLUFFY
432,LSP01710,LSP,17,NE,2009,UNBUR,0,YES,1,20130812,2013,8,39:44.0,2.030227184,32.84451294,14.11446857,30.14224815,FLUFFY
433,LSP01710,LSP,17,NW,2009,UNBUR,0,YES,1,20130812,2013,8,33:52.0,1.815365553,33.68188477,14.46539307,28.98814201,PITA
434,LSP01710,LSP,17,NW,2009,UNBUR,0,YES,1,20130812,2013,8,35:55.0,1.74658978,34.11746216,14.46539307,28.62668991,PITA
435,LSP01710,LSP,17,NW,2009,UNBUR,0,YES,1,20130812,2013,8,37:48.0,1.852697134,34.50785828,14.46539307,28.27669525,PITA
436,LSP01710,LSP,17,SE,2009,UNBUR,0,YES,1,20130812,2013,8,44:38.0,1.309675455,35.3253746,14.33643532,28.68014908,FLUFFY
437,LSP01710,LSP,17,SE,2009,UNBUR,0,YES,1,20130812,2013,8,46:45.0,1.305206776,36.13163757,14.33643532,28.23358345,FLUFFY
438,LSP01710,LSP,17,SE,2009,UNBUR,0,YES,1,20130812,2013,8,48:45.0,1.361369967,36.6524086,14.33643532,28.01071358,FLUFFY
439,LSP01710,LSP,17,SW,2009,UNBUR,0,YES,1,20130812,2013,8,44:22.0,1.443333387,35.15265656,14.59825897,26.98148346,PITA
440,LSP01710,LSP,17,SW,2009,UNBUR,0,YES,1,20130812,2013,8,46:23.0,1.581516981,35.30577469,14.59825897,26.82940102,PITA
441,LSP01710,LSP,17,SW,2009,UNBUR,0,YES,1,20130812,2013,8,51:54.0,1.57625854,35.77786636,14.59825897,26.28630066,PITA
442,LSP01810,LSP,18,NE,2009,UNBUR,0,YES,1,20130812,2013,8,54:57.0,3.356014967,44.65758133,14.69648933,25.88098335,PITA
443,LSP01810,LSP,18,NE,2009,UNBUR,0,YES,1,20130812,2013,8,56:13.0,3.271769524,44.64303589,14.69648933,25.80545425,PITA
444,LSP01810,LSP,18,NE,2009,UNBUR,0,YES,1,20130812,2013,8,57:25.0,3.27466774,44.73332214,14.69648933,25.73774338,PITA
445,LSP01810,LSP,18,NW,2009,UNBUR,0,YES,1,20130812,2013,8,00:28.0,2.716777802,41.84369278,14.44365692,25.57774925,PITA
446,LSP01810,LSP,18,NW,2009,UNBUR,0,YES,1,20130812,2013,8,01:45.0,2.758691549,41.14863968,14.44365692,25.52233124,PITA
447,LSP01810,LSP,18,NW,2009,UNBUR,0,YES,1,20130812,2013,8,03:01.0,2.762162209,40.96780777,14.44365692,25.44332504,PITA
448,LSP01810,LSP,18,SE,2009,UNBUR,0,YES,1,20130812,2013,8,54:28.0,3.541400433,42.53504181,13.98761463,27.27326393,FLUFFY
449,LSP01810,LSP,18,SE,2009,UNBUR,0,YES,1,20130812,2013,8,55:30.0,3.537245989,43.73604965,13.98761463,27.1408596,FLUFFY
450,LSP01810,LSP,18,SE,2009,UNBUR,0,YES,1,20130812,2013,8,56:37.0,3.618168831,44.56606674,13.98761463,26.9661541,FLUFFY
451,LSP01810,LSP,18,SW,2009,UNBUR,0,YES,1,20130812,2013,8,59:10.0,3.023568153,41.02972031,14.14741516,26.63944626,FLUFFY
452,LSP01810,LSP,18,SW,2009,UNBUR,0,YES,1,20130812,2013,8,00:13.0,3.101753712,40.82502747,14.14741516,26.51469994,FLUFFY
453,LSP01810,LSP,18,SW,2009,UNBUR,0,YES,1,20130812,2013,8,01:15.0,3.079261303,40.98394775,14.14741516,26.41798782,FLUFFY
454,LSP01900,LSP,19,NE,0,UNBUR,0,NO,0,20130812,2013,8,28:40.0,1.732693791,31.43518639,14.60692406,32.94187164,FLUFFY
455,LSP01900,LSP,19,NE,0,UNBUR,0,NO,0,20130812,2013,8,30:08.0,1.725786328,31.3551693,14.60692406,32.71464157,FLUFFY
456,LSP01900,LSP,19,NE,0,UNBUR,0,NO,0,20130812,2013,8,31:37.0,1.709568858,30.75756073,14.60692406,32.2563324,FLUFFY
457,LSP01900,LSP,19,NW,0,UNBUR,0,NO,0,20130812,2013,8,23:00.0,0.735014975,29.13515663,14.61258411,31.17671204,PITA
458,LSP01900,LSP,19,NW,0,UNBUR,0,NO,0,20130812,2013,8,25:53.0,0.637157798,29.28250694,14.61258411,30.77177429,PITA
459,LSP01900,LSP,19,NW,0,UNBUR,0,NO,0,20130812,2013,8,28:46.0,0.71256876,29.57756996,14.61258411,30.18414116,PITA
460,LSP01900,LSP,19,SE,0,UNBUR,0,NO,0,20130812,2013,8,21:41.0,1.610191464,35.99636459,14.40279388,33.41298676,FLUFFY
461,LSP01900,LSP,19,SE,0,UNBUR,0,NO,0,20130812,2013,8,23:20.0,1.665898561,37.4019928,14.40279388,33.3889122,FLUFFY
462,LSP01900,LSP,19,SE,0,UNBUR,0,NO,0,20130812,2013,8,24:51.0,1.667885542,38.26871109,14.40279388,33.29972839,FLUFFY
463,LSP01900,LSP,19,SW,0,UNBUR,0,NO,0,20130812,2013,8,14:16.0,1.512905478,39.70193481,13.78840446,33.13549042,FLUFFY
464,LSP01900,LSP,19,SW,0,UNBUR,0,NO,0,20130812,2013,8,16:21.0,1.316434026,39.4493866,13.78840446,33.20459366,FLUFFY
465,LSP01900,LSP,19,SW,0,UNBUR,0,NO,0,20130812,2013,8,18:15.0,1.4132303,38.71090698,13.78840446,33.55939102,FLUFFY
466,LSP02010,LSP,20,NE,2010,UNBUR,0,YES,1,20130812,2013,8,02:43.0,6.792163849,50.69981003,16.59006691,29.23267555,PITA
467,LSP02010,LSP,20,NE,2010,UNBUR,0,YES,1,20130812,2013,8,03:26.0,7.134306431,50.41271591,16.59006691,29.60971642,PITA
468,LSP02010,LSP,20,NE,2010,UNBUR,0,YES,1,20130812,2013,8,04:10.0,6.594638824,49.49198914,16.59006691,30.03787613,PITA
469,LSP02010,LSP,20,NW,2010,UNBUR,0,YES,1,20130812,2013,8,06:40.0,4.990930557,31.92128754,17.6733284,31.01915932,PITA
470,LSP02010,LSP,20,NW,2010,UNBUR,0,YES,1,20130812,2013,8,07:37.0,4.75159359,30.70597267,17.6733284,31.13364029,PITA
471,LSP02010,LSP,20,NW,2010,UNBUR,0,YES,1,20130812,2013,8,08:35.0,4.967803955,30.03367996,17.6733284,31.31805611,PITA
472,LSP02010,LSP,20,SE,2010,UNBUR,0,YES,1,20130812,2013,8,02:25.0,5.602118969,37.43799591,16.62865829,31.22826004,FLUFFY
473,LSP02010,LSP,20,SE,2010,UNBUR,0,YES,1,20130812,2013,8,03:18.0,6.140089989,36.57925034,16.62865829,31.44620132,FLUFFY
474,LSP02010,LSP,20,SE,2010,UNBUR,0,YES,1,20130812,2013,8,08:05.0,6.267751694,34.24884033,16.62865829,32.41142273,FLUFFY
475,LSP02010,LSP,20,SW,2010,UNBUR,0,YES,1,20130812,2013,8,57:10.0,6.220241547,39.87590027,15.92183876,30.46271896,FLUFFY
476,LSP02010,LSP,20,SW,2010,UNBUR,0,YES,1,20130812,2013,8,57:55.0,5.912672997,38.88298416,15.92183876,30.56662369,FLUFFY
477,LSP02010,LSP,20,SW,2010,UNBUR,0,YES,1,20130812,2013,8,58:40.0,5.70508337,37.95085144,15.92183876,30.65831947,FLUFFY
478,LSP02100,LSP,21,NE,0,UNBUR,0,NO,0,20130812,2013,8,50:43.0,1.928775787,36.75168991,14.29118061,28.97311211,FLUFFY
479,LSP02100,LSP,21,NE,0,UNBUR,0,NO,0,20130812,2013,8,52:02.0,2.026887178,36.21829224,14.29118061,29.46632576,FLUFFY
480,LSP02100,LSP,21,NE,0,UNBUR,0,NO,0,20130812,2013,8,53:21.0,1.97259593,35.62232208,14.29118061,29.95486069,FLUFFY
481,LSP02100,LSP,21,NW,0,UNBUR,0,NO,0,20130812,2013,8,44:20.0,2.05362606,38.52229309,14.20341969,28.93956947,FLUFFY
482,LSP02100,LSP,21,NW,0,UNBUR,0,NO,0,20130812,2013,8,45:44.0,2.223191977,38.42298889,14.20341969,28.87930107,FLUFFY
483,LSP02100,LSP,21,NW,0,UNBUR,0,NO,0,20130812,2013,8,46:59.0,2.271915197,38.38130188,14.20341969,28.78669357,FLUFFY
484,LSP02100,LSP,21,SE,0,UNBUR,0,NO,0,20130812,2013,8,41:40.0,2.930206537,27.27173042,15.6366806,29.30739021,PITA
485,LSP02100,LSP,21,SE,0,UNBUR,0,NO,0,20130812,2013,8,42:58.0,2.803825617,24.70540619,15.6366806,29.42849159,PITA
486,LSP02100,LSP,21,SE,0,UNBUR,0,NO,0,20130812,2013,8,44:09.0,2.871366978,23.26357079,15.6366806,29.52395248,PITA
487,LSP02100,LSP,21,SW,0,UNBUR,0,NO,0,20130812,2013,8,52:06.0,1.662915826,31.74246216,15.15780449,29.18982124,PITA
488,LSP02100,LSP,21,SW,0,UNBUR,0,NO,0,20130812,2013,8,55:09.0,1.566787601,31.80943489,15.15780449,28.85871124,PITA
489,LSP02100,LSP,21,SW,0,UNBUR,0,NO,0,20130812,2013,8,59:59.0,1.567952991,31.75708389,15.15780449,28.6451683,PITA
490,LSP02200,LSP,22,NE,0,UNBUR,0,NO,0,20130812,2013,8,24:04.0,2.268679857,36.94261169,13.70420551,25.76346016,PITA
491,LSP02200,LSP,22,NE,0,UNBUR,0,NO,0,20130812,2013,8,25:33.0,2.392622948,35.28601837,13.70420551,26.45611572,PITA
492,LSP02200,LSP,22,NE,0,UNBUR,0,NO,0,20130812,2013,8,27:03.0,2.440620661,34.46881485,13.70420551,26.69737244,PITA
493,LSP02200,LSP,22,NW,0,UNBUR,0,NO,0,20130812,2013,8,33:37.0,1.560287237,47.89383316,14.30623055,26.39220238,FLUFFY
494,LSP02200,LSP,22,NW,0,UNBUR,0,NO,0,20130812,2013,8,35:25.0,1.601348996,45.87534332,14.30623055,27.1125145,FLUFFY
495,LSP02200,LSP,22,NW,0,UNBUR,0,NO,0,20130812,2013,8,37:05.0,1.495832443,44.19763565,14.30623055,27.79197311,FLUFFY
496,LSP02200,LSP,22,SE,0,UNBUR,0,NO,0,20130812,2013,8,32:29.0,1.941073418,35.4631958,13.553792,28.00481415,PITA
497,LSP02200,LSP,22,SE,0,UNBUR,0,NO,0,20130812,2013,8,34:14.0,2.041189194,34.10700989,13.553792,28.59284973,PITA
498,LSP02200,LSP,22,SE,0,UNBUR,0,NO,0,20130812,2013,8,35:49.0,2.082346678,33.40646362,13.553792,29.00804901,PITA
499,LSP02200,LSP,22,SW,0,UNBUR,0,NO,0,20130812,2013,8,27:34.0,2.322157145,38.7126503,14.27792931,25.22212982,FLUFFY
500,LSP02200,LSP,22,SW,0,UNBUR,0,NO,0,20130812,2013,8,28:57.0,2.383978367,35.81375504,14.27792931,25.40311241,FLUFFY
501,LSP02200,LSP,22,SW,0,UNBUR,0,NO,0,20130812,2013,8,30:18.0,2.216106415,34.38718796,14.27792931,25.54351234,FLUFFY
502,LSP02310,LSP,23,NE,2008,UNBUR,0,YES,1,20130812,2013,8,57:20.0,3.902261972,63.23666763,14.12224388,22.77136421,FLUFFY
503,LSP02310,LSP,23,NE,2008,UNBUR,0,YES,1,20130812,2013,8,58:19.0,3.855021477,63.80098343,14.12224388,22.84672165,FLUFFY
504,LSP02310,LSP,23,NE,2008,UNBUR,0,YES,1,20130812,2013,8,00:24.0,4.112674713,64.17019653,14.12224388,22.95053673,FLUFFY
505,LSP02310,LSP,23,NW,2008,UNBUR,0,YES,1,20130812,2013,8,58:23.0,3.003392696,63.39688492,14.58900452,23.60854912,PITA
506,LSP02310,LSP,23,NW,2008,UNBUR,0,YES,1,20130812,2013,8,59:53.0,2.839476347,63.6632576,14.58900452,23.54977608,PITA
507,LSP02310,LSP,23,NW,2008,UNBUR,0,YES,1,20130812,2013,8,01:23.0,2.698769808,63.72686005,14.58900452,23.54118156,PITA
508,LSP02310,LSP,23,SE,2008,UNBUR,0,YES,1,20130812,2013,8,04:01.0,2.649749756,54.75098419,14.16831207,23.11608124,FLUFFY
509,LSP02310,LSP,23,SE,2008,UNBUR,0,YES,1,20130812,2013,8,05:13.0,2.750797272,55.20932388,14.16831207,23.21471977,FLUFFY
510,LSP02310,LSP,23,SE,2008,UNBUR,0,YES,1,20130812,2013,8,06:29.0,2.797878742,55.26275635,14.16831207,23.31103516,FLUFFY
511,LSP02310,LSP,23,SW,2008,UNBUR,0,YES,1,20130812,2013,8,51:28.0,2.11154604,61.72002411,14.62346935,23.3893795,PITA
512,LSP02310,LSP,23,SW,2008,UNBUR,0,YES,1,20130812,2013,8,53:14.0,2.04679656,62.54017639,14.62346935,23.47346687,PITA
513,LSP02310,LSP,23,SW,2008,UNBUR,0,YES,1,20130812,2013,8,55:05.0,1.923658133,63.02426147,14.62346935,23.49690628,PITA
514,LSP02410,LSP,24,NE,2009,UNBUR,0,YES,1,20130812,2013,8,18:37.0,1.484319448,57.73461533,14.10149097,24.56009674,FLUFFY
515,LSP02410,LSP,24,NE,2009,UNBUR,0,YES,1,20130812,2013,8,20:31.0,1.506435394,58.8178978,14.10149097,24.57567787,FLUFFY
516,LSP02410,LSP,24,NE,2009,UNBUR,0,YES,1,20130812,2013,8,22:20.0,1.499202132,59.5862236,14.10149097,24.55312347,FLUFFY
517,LSP02410,LSP,24,NW,2009,UNBUR,0,YES,1,20130812,2013,8,05:38.0,3.498066902,60.13150024,14.75072479,23.95479584,PITA
518,LSP02410,LSP,24,NW,2009,UNBUR,0,YES,1,20130812,2013,8,06:49.0,3.401948929,60.80673218,14.75072479,24.01458549,PITA
519,LSP02410,LSP,24,NW,2009,UNBUR,0,YES,1,20130812,2013,8,12:13.0,3.330877781,61.86961746,14.75072479,24.28268242,PITA
520,LSP02410,LSP,24,SE,2009,UNBUR,0,YES,1,20130812,2013,8,11:23.0,2.228280783,66.40835571,13.79194927,23.95809746,FLUFFY
521,LSP02410,LSP,24,SE,2009,UNBUR,0,YES,1,20130812,2013,8,12:46.0,2.182148457,66.02013397,13.79194927,24.12664032,FLUFFY
522,LSP02410,LSP,24,SE,2009,UNBUR,0,YES,1,20130812,2013,8,14:11.0,2.114211321,65.55775452,13.79194927,24.26075363,FLUFFY
523,LSP02410,LSP,24,SW,2009,UNBUR,0,YES,1,20130812,2013,8,15:32.0,2.647236109,57.63064957,13.6266861,24.48072052,PITA
524,LSP02410,LSP,24,SW,2009,UNBUR,0,YES,1,20130812,2013,8,17:01.0,2.795138597,57.27731323,13.6266861,24.51663399,PITA
525,LSP02410,LSP,24,SW,2009,UNBUR,0,YES,1,20130812,2013,8,18:35.0,2.651053429,57.15509415,13.6266861,24.55103683,PITA
526,LSP02500,LSP,25,NE,0,UNBUR,0,NO,0,20130812,2013,8,49:53.0,1.809380293,61.13039398,13.78169823,22.15646172,FLUFFY
527,LSP02500,LSP,25,NE,0,UNBUR,0,NO,0,20130812,2013,8,51:17.0,1.843864322,61.21242142,13.78169823,22.25328636,FLUFFY
528,LSP02500,LSP,25,NE,0,UNBUR,0,NO,0,20130812,2013,8,52:44.0,1.747920752,61.27382278,13.78169823,22.33644295,FLUFFY
529,LSP02500,LSP,25,NW,0,UNBUR,0,NO,0,20130812,2013,8,32:16.0,1.332201242,61.64411163,14.2434864,23.21003723,PITA
530,LSP02500,LSP,25,NW,0,UNBUR,0,NO,0,20130812,2013,8,34:51.0,1.335761309,62.39248276,14.2434864,23.25899124,PITA
531,LSP02500,LSP,25,NW,0,UNBUR,0,NO,0,20130812,2013,8,37:23.0,1.362293363,63.00401306,14.2434864,23.19195366,PITA
532,LSP02500,LSP,25,SE,0,UNBUR,0,NO,0,20130812,2013,8,44:44.0,2.249325514,61.32028198,14.23534679,21.87643814,FLUFFY
533,LSP02500,LSP,25,SE,0,UNBUR,0,NO,0,20130812,2013,8,46:03.0,2.220366001,62.10686874,14.23534679,21.9216404,FLUFFY
534,LSP02500,LSP,25,SE,0,UNBUR,0,NO,0,20130812,2013,8,47:22.0,2.238190413,62.46376038,14.23534679,21.98381042,FLUFFY
535,LSP02500,LSP,25,SW,0,UNBUR,0,NO,0,20130812,2013,8,42:39.0,1.451267958,63.42020035,14.75496197,23.17103195,PITA
536,LSP02500,LSP,25,SW,0,UNBUR,0,NO,0,20130812,2013,8,45:11.0,1.413313866,64.51317596,14.75496197,23.1621418,PITA
537,LSP02500,LSP,25,SW,0,UNBUR,0,NO,0,20130812,2013,8,47:44.0,1.414470792,64.99039459,14.75496197,23.24332047,PITA
538,LSP02600,LSP,26,NE,0,UNBUR,0,NO,0,20130812,2013,8,26:22.0,3.350331545,60.27384186,14.40616035,21.18594551,FLUFFY
539,LSP02600,LSP,26,NE,0,UNBUR,0,NO,0,20130812,2013,8,27:25.0,3.337734938,59.58810043,14.40616035,21.26062012,FLUFFY
540,LSP02600,LSP,26,NE,0,UNBUR,0,NO,0,20130812,2013,8,28:28.0,3.309406757,58.92132187,14.40616035,21.3298111,FLUFFY
541,LSP02600,LSP,26,NW,0,UNBUR,0,NO,0,20130812,2013,8,20:35.0,1.488069534,61.16359711,13.88211536,21.13123703,FLUFFY
542,LSP02600,LSP,26,NW,0,UNBUR,0,NO,0,20130812,2013,8,22:27.0,1.389166355,61.65056229,13.88211536,21.08185005,FLUFFY
543,LSP02600,LSP,26,NW,0,UNBUR,0,NO,0,20130812,2013,8,24:06.0,1.381652713,61.81393814,13.88211536,21.06017113,FLUFFY
544,LSP02600,LSP,26,SE,0,UNBUR,0,NO,0,20130812,2013,8,25:08.0,5.855982304,59.56225586,14.50741863,22.8943119,PITA
545,LSP02600,LSP,26,SE,0,UNBUR,0,NO,0,20130812,2013,8,25:58.0,5.919610977,59.78384399,14.50741863,22.99100304,PITA
546,LSP02600,LSP,26,SE,0,UNBUR,0,NO,0,20130812,2013,8,26:45.0,6.258387089,59.65774536,14.50741863,23.06098366,PITA
547,LSP02600,LSP,26,SW,0,UNBUR,0,NO,0,20130812,2013,8,16:19.0,2.373102427,62.9421463,14.34396553,22.29471588,PITA
548,LSP02600,LSP,26,SW,0,UNBUR,0,NO,0,20130812,2013,8,18:18.0,2.363541365,64.06193542,14.34396553,22.43479919,PITA
549,LSP02600,LSP,26,SW,0,UNBUR,0,NO,0,20130812,2013,8,22:44.0,2.23241806,64.53301239,14.34396553,22.6913681,PITA
550,LSP02711,LSP,27,NE,2008,LIGHT,1,YES,1,20130812,2013,8,26:20.0,1.740196824,26.84307671,17.71099854,29.15114784,PITA
551,LSP02711,LSP,27,NE,2008,LIGHT,1,YES,1,20130812,2013,8,27:52.0,1.896467805,28.13204765,17.71099854,29.07772255,PITA
552,LSP02711,LSP,27,NE,2008,LIGHT,1,YES,1,20130812,2013,8,29:21.0,1.923626781,28.96100235,17.71099854,29.00838089,PITA
553,LSP02711,LSP,27,NW,2008,LIGHT,1,YES,1,20130812,2013,8,32:52.0,0.977264762,28.69448662,17.9118309,28.80235863,PITA
554,LSP02711,LSP,27,NW,2008,LIGHT,1,YES,1,20130812,2013,8,35:16.0,1.103498697,30.52157593,17.9118309,28.60900688,PITA
555,LSP02711,LSP,27,NW,2008,LIGHT,1,YES,1,20130812,2013,8,37:29.0,1.135177851,31.57336807,17.9118309,28.45792198,PITA
556,LSP02711,LSP,27,SE,2008,LIGHT,1,YES,1,20130812,2013,8,17:18.0,0.6504336,29.31710243,17.3102684,29.56859779,PITA
557,LSP02711,LSP,27,SE,2008,LIGHT,1,YES,1,20130812,2013,8,20:24.0,0.687497199,31.22519302,17.3102684,29.51891327,PITA
558,LSP02711,LSP,27,SE,2008,LIGHT,1,YES,1,20130812,2013,8,23:24.0,0.693088651,32.49636459,17.3102684,29.43091011,PITA
559,LSP02711,LSP,27,SW,2008,LIGHT,1,YES,1,20130812,2013,8,08:17.0,1.488411784,26.07443237,17.78748131,29.54254341,PITA
560,LSP02711,LSP,27,SW,2008,LIGHT,1,YES,1,20130812,2013,8,10:40.0,1.481754661,27.10924721,17.78748131,29.63823509,PITA
561,LSP02711,LSP,27,SW,2008,LIGHT,1,YES,1,20130812,2013,8,12:39.0,1.547378778,27.82014084,17.78748131,29.70546722,PITA
562,LSP02801,LSP,28,NE,0,LIGHT,1,NO,0,20130812,2013,8,40:37.0,3.020059824,24.3860569,17.33494186,28.29596138,PITA
563,LSP02801,LSP,28,NE,0,LIGHT,1,NO,0,20130812,2013,8,41:36.0,3.287840128,24.88250542,17.33494186,28.26170731,PITA
564,LSP02801,LSP,28,NE,0,LIGHT,1,NO,0,20130812,2013,8,42:37.0,3.427130699,25.2411747,17.33494186,28.19775391,PITA
565,LSP02801,LSP,28,NW,0,LIGHT,1,NO,0,20130812,2013,8,52:49.0,2.379175663,23.04788589,17.83777428,27.66505623,PITA
566,LSP02801,LSP,28,NW,0,LIGHT,1,NO,0,20130812,2013,8,53:38.0,2.50119853,23.36748695,17.83777428,27.64437294,PITA
567,LSP02801,LSP,28,NW,0,LIGHT,1,NO,0,20130812,2013,8,54:28.0,2.681208611,23.54205894,17.83777428,27.63137627,PITA
568,LSP02801,LSP,28,SE,0,LIGHT,1,NO,0,20130812,2013,8,44:57.0,2.815555573,22.18424225,17.93785477,28.06028748,PITA
569,LSP02801,LSP,28,SE,0,LIGHT,1,NO,0,20130812,2013,8,45:51.0,2.957737207,22.41863441,17.93785477,28.03674507,PITA
570,LSP02801,LSP,28,SE,0,LIGHT,1,NO,0,20130812,2013,8,46:48.0,2.912256002,22.62750244,17.93785477,28.02177238,PITA
571,LSP02801,LSP,28,SW,0,LIGHT,1,NO,0,20130812,2013,8,49:13.0,2.472313166,22.42611694,17.76541138,27.87072182,PITA
572,LSP02801,LSP,28,SW,0,LIGHT,1,NO,0,20130812,2013,8,50:06.0,2.649522305,22.22597122,17.76541138,27.82699013,PITA
573,LSP02801,LSP,28,SW,0,LIGHT,1,NO,0,20130812,2013,8,51:02.0,2.728588343,22.18465042,17.76541138,27.77568054,PITA
574,LSP02901,LSP,29,NE,0,LIGHT,1,NO,0,20130812,2013,8,57:53.0,1.621601105,24.82733154,16.79752159,27.44799042,PITA
575,LSP02901,LSP,29,NE,0,LIGHT,1,NO,0,20130812,2013,8,58:59.0,1.685474753,25.68325424,16.79752159,27.34337234,PITA
576,LSP02901,LSP,29,NE,0,LIGHT,1,NO,0,20130812,2013,8,00:03.0,1.723236561,26.14943886,16.79752159,27.30710411,PITA
577,LSP02901,LSP,29,NW,0,LIGHT,1,NO,0,20130812,2013,8,02:02.0,2.011549234,24.55194664,17.22829247,27.27299881,PITA
578,LSP02901,LSP,29,NW,0,LIGHT,1,NO,0,20130812,2013,8,02:58.0,2.096465111,24.69920349,17.22829247,27.25843239,PITA
579,LSP02901,LSP,29,NW,0,LIGHT,1,NO,0,20130812,2013,8,03:53.0,2.07063961,24.81616974,17.22829247,27.24912071,PITA
580,LSP02901,LSP,29,SE,0,LIGHT,1,NO,0,20130812,2013,8,06:04.0,1.728215575,26.48740578,17.01393509,27.13207436,PITA
581,LSP02901,LSP,29,SE,0,LIGHT,1,NO,0,20130812,2013,8,07:06.0,1.791034341,27.16756439,17.01393509,27.02378082,PITA
582,LSP02901,LSP,29,SE,0,LIGHT,1,NO,0,20130812,2013,8,08:09.0,1.867588043,27.64812279,17.01393509,26.89356422,PITA
583,LSP02901,LSP,29,SW,0,LIGHT,1,NO,0,20130812,2013,8,09:49.0,2.05252099,25.77745438,17.62778091,26.68341637,PITA
584,LSP02901,LSP,29,SW,0,LIGHT,1,NO,0,20130812,2013,8,10:48.0,2.248978376,26.72616959,17.62778091,26.5822258,PITA
585,LSP02901,LSP,29,SW,0,LIGHT,1,NO,0,20130812,2013,8,11:51.0,2.240837812,27.33820534,17.62778091,26.42058182,PITA
586,LSP03011,LSP,30,NE,2009,LIGHT,1,YES,1,20130812,2013,8,31:55.0,1.313002944,35.49661636,16.78474617,30.27260017,PITA
587,LSP03011,LSP,30,NE,2009,LIGHT,1,YES,1,20130812,2013,8,34:37.0,1.449657083,38.71188354,16.78474617,29.96114731,PITA
588,LSP03011,LSP,30,NE,2009,LIGHT,1,YES,1,20130812,2013,8,37:15.0,1.469211459,41.04363251,16.78474617,29.65082741,PITA
589,LSP03011,LSP,30,NW,2009,LIGHT,1,YES,1,20130812,2013,8,15:24.0,2.310723782,31.56095123,17.82145309,26.1930542,PITA
590,LSP03011,LSP,30,NW,2009,LIGHT,1,YES,1,20130812,2013,8,16:17.0,2.41776824,32.6607933,17.82145309,26.16294098,PITA
591,LSP03011,LSP,30,NW,2009,LIGHT,1,YES,1,20130812,2013,8,17:11.0,2.403269291,33.39582062,17.82145309,26.14717865,PITA
592,LSP03011,LSP,30,SE,2009,LIGHT,1,YES,1,20130812,2013,8,22:17.0,1.655537009,31.94065857,16.2,29.6318531,PITA
593,LSP03011,LSP,30,SE,2009,LIGHT,1,YES,1,20130812,2013,8,24:30.0,1.688978791,33.42685699,16.2,29.93560219,PITA
594,LSP03011,LSP,30,SE,2009,LIGHT,1,YES,1,20130812,2013,8,26:38.0,1.743603706,34.27526093,16.2,30.29066086,PITA
595,LSP03011,LSP,30,SW,2009,LIGHT,1,YES,1,20130812,2013,8,13:57.0,4.822188854,25.37212372,16.8577919,29.46887779,PITA
596,LSP03011,LSP,30,SW,2009,LIGHT,1,YES,1,20130812,2013,8,15:46.0,4.893285751,26.15082932,16.8577919,29.44220734,PITA
597,LSP03011,LSP,30,SW,2009,LIGHT,1,YES,1,20130812,2013,8,16:44.0,5.033519268,26.41631699,16.8577919,29.40308189,PITA
598,LSP03101,LSP,31,NE,0,LIGHT,1,NO,0,20130812,2013,8,39:08.0,1.677181959,39.2800827,17.42191696,26.70353508,PITA
599,LSP03101,LSP,31,NE,0,LIGHT,1,NO,0,20130812,2013,8,41:05.0,1.682349324,43.72657394,17.42191696,26.83954048,PITA
